,serial_number,case_name,case_number,judge_date,court_name,case_type,case_type_code,judge_type,judge
696,221215,특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(배임)·증권거래법위반·주식회사의외부감사에관한법률위반·사기·업무상배임·업무상횡령,2010고합1470,2011.06.27,서울중앙지방법원,형사,400102,판결,선고
697,221271,특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(배임)·증권거래법위반·업무상배임,2010고합1720,2011.06.27,서울중앙지방법원,형사,400102,판결,선고
698,160369,특정 경제 범죄 가중 처벌등에 관한 법률 위반(사기)(일부 인정된 죄명 사기·사기 미수)·사기 미수·공전자 기록등 불실 기재·불실 기재 공전자 기록등 행사,2011노639,2011.06.24,서울고등법원,형사,400102,판결,선고
699,160398,사기,2011도5690,2011.06.24,대법원,형사,400102,판결,선고
700,159761,마약류 관리에 관한 법률 위반(향정)·사기,2011노14,2011.06.14,광주고등법원,형사,400102,판결,선고
701,152338,특정경제범죄가중처벌등에관한법률위반(사기)·사기,2011도2351,2011.06.10,대법원,형사,400102,판결,선고
702,152372,상습사기,2010도13590,2011.06.09,대법원,형사,400102,판결,선고
703,159791,사기,2010노3411,2011.06.09,서울중앙지방법원,형사,400102,판결,선고
704,159869,특정 경제범죄 가중처벌등에 관한 법률위반(사기)·특정 경제범죄 가중처벌등에 관한 법률위반(횡령)[피고인1·2에 대하여 일부 인정된 죄명:특정 경제범죄 가중처벌등에 관한 법률위반(배임)·업무상 배임·피고인3에 대하여 일부 인정된 죄명:특정 경제범죄 가중처벌등에 관한 법률위반(배임)]·특정 경제범죄 가중처벌등에 관한 법률위반(배임)·증권 거래법 위반(인정된 죄명:자본시장과 금융 투자업에 관한 법률위반)·자본시장과 금융 투자업에 관한 법률위반[피고인5(대법원판결의피고인4)·피고인6(대법원판결의피고인5)에 대하여 인정된 죄명:자본시장과 금융투자업에 관한 법률위반 방조·피고인12(대법원판결의피고인11)·피고인13(대법원판결의피고인12)에 대하여 일부 인정된 죄명:자본시장과 금융 투자업에 관한 법률 위반방조],2010노3160,2011.06.09,서울고등법원,형사,400102,판결,선고
705,169276,사기,2011노970,2011.06.02,수원지방법원,형사,400102,판결,선고
706,218499,특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(횡령)·범죄수익은닉의규제및처벌등에관한법률위반·뇌물수수·제3자뇌물취득·뇌물공여·제3자뇌물교부,2010노221,2011.05.19,대전고등법원,형사,400102,판결,선고
707,149870,무고·사기미수,2009도5386,2011.05.13,대법원,형사,400102,판결,선고
708,149910,사기·횡령,2011도1442,2011.05.13,대법원,형사,400102,판결,선고
709,159926,특정 경제범죄 가중 처벌등에 관한 법률위반(사기)·유사 수신행위의 규제에 관한 법률위반·사기[인정된 죄명:특정 경제범죄 가중 처벌등에 관한 법률위반(사기)],2011도1765,2011.05.13,대법원,형사,400102,판결,선고
710,158574,특정 경제범죄 가중처벌등에 관한 법률위반(사기)·사기·위조 사문서 행사,2010노2877,2011.05.12,서울고등법원,형사,400102,판결,선고
711,158701,사기·강제집행 면탈·준강제 추행,2011노228,2011.04.29,서울중앙지방법원,형사,400102,판결,선고
712,149742,사기,2011도2170,2011.04.28,대법원,형사,400102,판결,선고
713,150002,배임·사기,2011도3247,2011.04.28,대법원,형사,400102,판결,선고
714,149722,사기·장물취득·외국환거래법위반,2010도15350,2011.04.28,대법원,형사,400102,판결,선고
715,158450,폭력행위등 처벌에 관한 법률위반(집단·흉기등 상해)·사기,2011도2279,2011.04.28,대법원,형사,400102,판결,선고
716,163883,사기·부동산실권리자명의등기에 관한 법률 위반·국가보안법 위반(찬양·고무 등)·남북교류협력에 관한 법률 위반·강제집행면탈,2009고단2130,2011.04.27,의정부지방법원고양지원,형사,400102,판결,선고
717,159736,사기·사문서위조·위조사문서행사,2011고단958,2011.04.22,서울중앙지방법원,형사,400102,판결,선고
718,158702,사기·정보통신망 이용촉진및 정보보호등에 관한 법률위반(정보통신망 침해등)·정보통신망 이용촉진및 정보보호등에 관한 법률위반·약사법 위반,2010노1648,2011.04.22,울산지방법원,형사,400102,판결,선고
719,149508,특정경제범죄가중처벌등에관한법률위반(사기)·사문서위조·위조사문서행사·사기,2010도13583,2011.04.14,대법원,형사,400102,판결,선고
720,157896,사기·배임수재·배임수재 미수,2010도8743,2011.04.14,대법원,형사,400102,판결,선고
721,149576,특정경제범죄가중처벌등에관한법률위반(배임)·특정경제범죄가중처벌등에관한법률위반(횡령)·상법위반·공정증서원본불실기재·불실기재공정증서원본행사·증권거래법위반·근로기준법위반·업무상횡령·특정경제범죄가중처벌등에관한법률위반(사기)(인정된죄명:사기),2011도277,2011.04.14,대법원,형사,400102,판결,선고
722,157932,사기·의료기사등에 관한 법률위반,2009도9576,2011.04.14,대법원,형사,400102,판결,선고
723,149857,사기,2010노1187,2011.04.08,서울동부지방법원,형사,400102,판결 : 상고,선고
724,172786,컴퓨터등사용사기,2010노2262,2011.04.01,서울남부지방법원,형사,400102,판결,선고
725,157620,사기,2010도14856,2011.03.10,대법원,형사,400102,판결,선고
726,157618,사기·횡령,2010도17353,2011.03.10,대법원,형사,400102,판결,선고
727,157611,사기,2010도15977,2011.03.10,대법원,형사,400102,판결,선고
728,157314,사기·특정 경제범죄 가중처벌등에 관한 법률위반(증재등)·특정 경제범죄 가중처벌등에 관한 법률위반(수재등)·사기 미수·사문서 위조·위조 사문서 행사·위증,2010도15989,2011.02.24,대법원,형사,400102,판결,선고
729,148845,사기,2010도17512,2011.02.24,대법원,형사,400102,판결,선고
730,164920,사기,2009고단2310,2011.02.23,서울서부지방법원,형사,400102,판결,선고
731,163321,배임(피고인1에 대하여 인정된죄명사기·피고인2에 대하여 예비적죄명사기)·사기,2009노453,2011.02.22,수원지방법원,형사,400102,판결,선고
732,160586,자본 시장과 금융 투자업에 관한 법률 위반·사기,2010고단5750,2011.02.18,부산지방법원,형사,400102,판결,선고
733,186632,사기·사문서위조·위조사문서행사·사문서변조·변조사문서행사·공전자기록등불실기재·불실기재공전자기록등행사·자격모용사문서작성·무고·배상명령신청,2009고단4227,2011.02.18,서울중앙지방법원,형사,400102,판결,선고
734,221237,특정경제범죄가중처벌등에관한법률위반(사기)(일부인정된죄명사기·사기미수)·사기미수·공전자기록등불실기재·불실기재공전자기록등행사,2010고합164,2011.02.16,수원지방법원안양지원,형사,400102,판결,선고
735,169281,사기,2010고단3031,2011.02.16,수원지방법원,형사,400102,판결,선고
736,170362,사기·마약류관리에 관한 법률 위반(향정)·의료법 위반·정신보건법 위반·건강기능식품에 관한 법률 위반,2010고단2287,2011.02.11,서울중앙지방법원,형사,400102,판결,선고
737,150892,배임·사기,2010노3186,2011.02.11,부산지방법원,형사,400102,판결,선고
738,148138,사기·제3자뇌물취득·뇌물수수·뇌물공여·공무집행방해·위계공무집행방해·폭력행위등처벌에관한법률위반(공동협박)(인정된죄명:협박)·증거위조교사·위조증거사용교사·수산업법위반,2010도15986,2011.02.10,대법원,형사,400102,판결,선고
739,169043,사문서위조·위조사문서행사·사기,2009고정5972,2011.01.28,인천지방법원,형사,400102,판결,선고
740,157245,사기·공인중개사의 업무및 부동산거래 신고에 관한 법률위반,2010도5124,2011.01.27,대법원,형사,400102,판결,선고
741,153135,특정경제범죄가중처벌등에관한법률위반(사기)·사기,2010노2688,2011.01.27,서울고등법원,형사,400102,판결,선고
742,149920,사기,2010노5943,2011.01.25,수원지방법원,형사,400102,판결,선고
743,159895,마약류 관리에 관한 법률위반(향정)·사기·배상 명령,2010고합75,2011.01.18,전주지방법원,형사,400102,판결,선고
744,150903,사기·횡령,2010노3350,2011.01.14,서울중앙지방법원,형사,400102,판결,선고
745,147836,사기·도박,2010도9330,2011.01.13,대법원,형사,400102,판결,선고
746,158727,사기·강제집행 면탈·준강제 추행,2010고단772,2011.01.13,서울중앙지방법원,형사,400102,판결,선고
747,167613,특정경제범죄가중처벌 등에 관한 법률 위반(사기)(인정된죄명:사기),2010노1930,2010.12.29,서울고등법원,형사,400102,판결,선고
748,149769,특정경제범죄가중처벌등에관한법률위반(사기)·사기,2010노646,2010.12.29,부산고등법원,형사,400102,판결,선고
749,221129,특정경제범죄가중처벌등에관한법률위반(배임)·특정경제범죄가중처벌등에관한법률위반(횡령)·상법위반·공정증서원본불실기재·불실기재공정증서원본행사·증권거래법위반·사기·근로기준법위반·업무상횡령·특정경제범죄가중처벌등에관한법률위반(사기){인정된죄명사기},2010노1463,2010.12.23,서울고등법원,형사,400102,판결,선고
750,147603,특정범죄가중처벌등에관한법률위반(뇌물)·뇌물수수·뇌물공여·근로기준법위반·특정경제범죄가중처벌등에관한법률위반(사기)·증권거래법위반,2010도10910,2010.12.23,대법원,형사,400102,판결,선고
751,158700,사기·정보통신망 이용촉진및 정보보호등에 관한 법률위반(정보통신망 침해등)·정보통신망 이용촉진및 정보보호등에 관한 법률위반·약사법 위,2010고단2211,2010.12.17,울산지방법원,형사,400102,판결,선고
752,172778,컴퓨터등사용사기,2010고단2814,2010.12.16,서울남부지방법원,형사,400102,판결,선고
753,173521,특정경제범죄가중처벌등에관한법률위반(사기)·업무상횡령·사기·생명윤리및안전에관한법률위반,2009노3100,2010.12.16,서울고등법원,형사,400102,판결,선고
754,147382,사기·공전자기록등불실기재·불실기재공전자기록등행사,2008도1092,2010.12.09,대법원,형사,400102,판결,선고
755,150012,사기·특정경제범죄가중처벌등에관한법률위반(사기)(인정된죄명:사기)·부정수표단속법위반·사문서위조·위조사문서행사,2010도12928,2010.12.09,대법원,형사,400102,판결,선고
756,147367,"특정경제범죄가중처벌등에관한법률위반(횡령)[피고인4,5,6,7,8,9,11,13,14,15,16,17,18,19,20에대한예비적죄명:특정경제범죄가중처벌등에관한법률위반(횡령)방조]·특정경제범죄가중처벌등에관한법률위반(사금융알선등)[피고인5,6,7,8,11에대한예비적죄명:특정경제범죄가중처벌등에관한법률위반(사금융알선등)방조]·범죄수익은닉의규제및처벌등에관한법률위반·업무상횡령·사문서위조·위조사문서행사·업무상배임·강제집행면탈·특정범죄가중처벌등에관한법률위반(도주차량)·도로교통법위반(음주운전)·뇌물공여·특정범죄가중처벌등에관한법률위반(알선수재)·사기·부정수표단속법위반·부동산실권리자명의등기에관한법률위반·근로기준법위반",2010도11015,2010.12.09,대법원,형사,400102,판결,선고
757,147369,사기방조·장물취득·전자금융거래법위반,2010도6256,2010.12.09,대법원,형사,400102,판결,선고
